,ISBN,BookTitle,BookAuthor,Publisher,PubDate,Price,Category-2
9788931556162,9788931556162,이젠 나도! 인스타그램,정주윤,성안당,2019년 10월 23일,18000,IT 모바일
9791160509465,9791160509465,"2020 시나공 컴퓨터활용능력 1급 필기
[ 필수암기집+동영상강의+암기프로그램+기출CBT ]",길벗알앤디,길벗,2019년 10월 28일,27000,IT 모바일
9791160509458,9791160509458,"2020 시나공 워드프로세서 필기
[ 필수암기집+동영상강의+암기프로그램+기출CBT ]",길벗알앤디,길벗,2019년 10월 28일,17100,IT 모바일
9791162242278,9791162242278,"펭귄브로의 3분 딥러닝, 파이토치맛
PyTorch 코드로 맛보는 CNN, GAN, RNN, DQN, Autoencoder, ResNet, Seq2Seq, Adversarial Attack",김건우,한빛미디어,2019년 11월 01일,25200,IT 모바일
9791160509397,9791160509397,"2020 시나공 컴퓨터활용능력 2급 실기
[ 컴활함수사전+자동 채점 프로그램+최신기출문제 ]",길벗알앤디,길벗,2019년 10월 15일,19800,IT 모바일
9791160509380,9791160509380,"2020 시나공 컴퓨터활용능력 1급 실기
[ 컴활함수사전+자동 채점 프로그램+최신기출문제 ]",길벗알앤디,길벗,2019년 10월 15일,32400,IT 모바일
9791160509007,9791160509007,"2020 시나공 총정리 컴퓨터활용능력 2급 필기
[ 암기프로그램+기출문제CBT+동영상강의 ]",길벗알앤디,길벗,2019년 09월 09일,12600,IT 모바일
9791163030935,9791163030935,"된다! 7일 실무 엑셀
‘짤막한 강좌’ 한쌤의 특별 과외",한정희,이지스퍼블리싱,2019년 07월 25일,18000,IT 모바일
9791160073775,9791160073775,아이돌 의상 디자인 도감,kyachi,한스미디어,2019년 05월 28일,12600,만화/라이트노벨
9791162241813,9791162241813,"엑셀 바이블
모든 버전 사용 가능 실무에 최적화된 엑셀 사용서",최준선,한빛미디어,2019년 05월 08일,32400,IT 모바일
9788966262311,9788966262311,"깐깐하게 배우는 파이썬 3
기본기를 다져주는 단계별 학습법",제드 쇼,인사이트(insight),2019년 01월 22일,19800,IT 모바일
9791163030034,9791163030034,"Do it! 자바스크립트 + 제이쿼리 입문
[ 전면 개정판 ]",정인용,이지스퍼블리싱,2018년 04월 06일,18000,IT 모바일
9791185578132,9791185578132,"알기 쉬운 정보보호개론
흥미로운 암호 기술의 세계 
[ 3판 ]",히로시 유키,인피니티북스,2017년 05월 31일,29000,IT 모바일
9791187370703,9791187370703,Do it! C 언어 입문,김성엽,이지스퍼블리싱,2017년 01월 10일,22500,IT 모바일
9788988474846,9788988474846,"SQL 자격검정 실전문제
국가공인 SQL전문가·국가공인 SQL개발자",한국데이터진흥원,한국데이터산업진흥원,2020년 05월 11일,18000,IT 모바일
9791187345817,9791187345817,"YouTube 유튜브로 돈 벌기
대한민국 TOP 크리에이터, ‘유튜브 스타’가 직접 알려주는 
[ 개정증보판 ]",이혜강,길벗,2019년 03월 15일,13500,IT 모바일
9788966260959,9788966260959,"Clean Code 클린 코드
애자일 소프트웨어 장인 정신",로버트 C. 마틴,인사이트(insight),2013년 12월 24일,29700,IT 모바일
9788992607940,9788992607940,"판타지 사전
게임 시나리오를 위해 꼭 알아두어야 할 110가지 역사·문화·규칙",야마키타 아쯔시,비즈앤비즈,2012년 02월 25일,17100,IT 모바일
9788970858944,9788970858944,"C로 쓴 자료구조론
[ 제2판 ]",HOROWITZ,교보문고,2008년 02월 10일,28000,IT 모바일
9788989975427,9788989975427,RTOS를 이용한 실시간 임베디드 시스템 디자인,Qing Li,에이콘출판사,2004년 02월 13일,27000,IT 모바일
