,Title,ConRate,DesRate,Author,Date,Content,BookCode
3,IT 용어 도감 서평,5,5,yk2100400,2020-09-01,"저는 현재 공학계열 대학원생이고, 컴퓨터 사이언스 쪽은 아니지만, 기본적인 툴 사용법이나 전문상식이 필요한 편입니다. 그리고 최근 4차산업 트렌드에 맞춰서 많은 용어들이 스쳐지나가는데, 이해 못하는 경우가 몇번 생겼죠. 제가 공부를 해나가는 과정이라면 큰 문제가 아니지만, 어떤 기업과 회의중일때 혼자만 이해못하고 있으면 제 능력의 한계를 보여주는 기분일 겁니다.그래서 이 책의 소개를 보자마자, '이 책이다!' 라는 느낌을 받았습니다.(주)도서출판 성안당 에서 나온 책이고, 아쉽게도 일본인 저자가 작성하였습니다. 하지만 옮기신 김기태님이 상당부분 국내정서에 맞게 수정해주셔서 읽기에 불편한 점은 없었습니다. 다만, 일본의 IT 기술이 한국보다 살짝 늦어서 그런건지, 약 10년전 시대에 어울릴법한 용어풀이도 있었다는게 살짝 아쉬운 점입니다. (하지만 대부분 잘 서술되어 있습니다.)이 책은 제일 처음에 어떤식으로 읽으면 되는지 충분히 설명되어 있습니다.제가 읽어보니, 책 내용이 용어 도감이라서 일단, 1, 3번 위주로 보시는걸 추천 드립니다. 그리고 그 용어가 더 궁금하신 경우는 5,6,7번도 참고하시면 좋을것 같습니다.책을 읽는 방법은 처음부터 읽는 방법도 있고, 백과 사전처럼 자신이 궁금한 내용만 찾아서 읽는 방법이 있을 것 같습니다.특히 저같이 반쯤 IT 계열에 걸쳐져서, 필요에 의해 읽는 분들이라면 백과사전처럼 활용하시는게 좋을 듯 합니다.목차만 소개를 하자면, 아래와 같습니다.제 1장: 뉴스를 쉽게 이해하는 IT 용어제 2장: 세트로 외우는 IT 용어제 3장: 교섭.비즈니스에서 사용하는 IT 용어제 4장: 웹사이트와 SNS에서 사용하는 IT 용어제 5장: 사이버 공격에 맞서는 시큐리티 용어제 6장: IT 업계 종사자가 알아야 할 기본 용어제 7장: IT 업계에서 알아야 할 인물개인적으로 7장이 가장 재미있었고, 5장-6장은 저에게 도움 되는 내용, 1-2장은 꽤 들어본 단어들이었습니다.이 책은 일하거나 공부할때 옆에 두고 보는것도 좋은것 같고, 위 사진처럼 커피한잔 하면서 상식을 늘린다는 느낌으로 보시면 좋을것 같습니다.추천 독자- 처음 듣는 IT 용어를 따라가지 못해 곤란한 사람- VR과 AR등 비슷한 IT 용어의 차이를 알고 싶은 사람- 거래처와 후배에게 IT 용어를 쉽게 설명하고 싶은 사람- 최근 IT 용어를 배우고 싶은 사람#IT용어도감 #IT #용어 #도감 #서평",9788931589177
4,IT용어 도감,4,5,heejk98,2020-08-29,"IT 용어 도감 (비즈니스에서 사용할 수 있는 엄선 키워드 256)         마쓰이 토시카츠 저/김기태 역  | 성안당 | 2020년 07월 30일ISBN13 : 9788931589177 ISBN10 : 8931589174    우리가 살고 있는 현재의 세계는 불과 10여 년 전과는 비교할 수 없을 정도로 기술적 변화와 혁신이 이루어지고 있다. 20세기와는 달리 이런 변화를 이끌고 있는 주체는 IT 분야이며, 이 분야의 기술은 산업의 가장 기초적인 분야인 농업이나 수산업을 비롯해 우리의 생활에 관련된 모든 분야의 기술 발전에 상당한 비중을 차지하고 있거나 핵심적인 역할을 하고 있다. IT 분야의 기술적 발전 속도가 눈부실 정도로 빠르다보니 관련된 용어들도 늘어나고 하루가 멀다 하고 새로운 용어들이 등장하고 있다. IT 분야에 종사하고 있더라도 조금만 신경을 쓰지 않거나, 세분된 특정 IT 분야의 용어에 대해서는 생경하게 느껴질 수 있을 정도라서, 일반인들의 입장에서는 IT 용어들이 더욱 낯설게 느껴지고 의미를 전혀 알 수 없는 용어로 인식되는 것 도 무리가 아니라고 생각된다.     [IT 용어 도감]은 현재 사용되고 있는 IT 용어들 중, 핵심적인 256개의 용어들을 장르별로 분류하여 설명과 함께 그래픽 방식의 일러스트로 소개하고 있어, 생경한 용어에 대해 직관적인 이해가 가능하도록 구성되어 있다. 도감이라고 하면 딱딱한 느낌을 주는 사전을 연상할 수 있지만 이 [IT 용어 도감]은 일반적인 사전과는 달리, 잘 모르는 용어들이나 관심 있는 분야의 용어들을 찾아보며 IT 분야의 지식을 넓혀갈 수 있도록 핵심적인 내용을 간추려 설명하고 있다.     [IT 용어 도감]은 모두 6개의 장으로 구분되어 있다. ‘제 1 장 뉴스를 쉽게 이해하는 IT 용어’는 인공지능, RPA, 사물인터넷 등의 뉴스나 각종 매체들에서 자주 사용되고 일반인들도 많이 접하는 용어들을 설명하고 있다. ‘제 2장 세트로 외우는 IT 용어’에서는 데이터 마이닝과 데이터 사이언스, 인터넷과 인트라넷, WAN과 LAN 등과 같이 동일한 범주에 속하며 상호 연관성이 밀접한 IT 용어들을 정리하여 소개한다. ‘제 3 장 교섭·비즈니스에서 사용하는 IT 용어’로 프로토타입, 인터페이스, HTTP와 HTTPS 등 IT 관련 비즈니스 업무에서 자주 사용되는 용어들을 소개한다. ‘제 4장 웹사이트와 SNS에서 사용하는 IT 용어‘에는 우리가 일상적으로 사용하고 접하는 인터넷에 관련된 전자상거래, 소셜 미디어와 SNS, 페이지 뷰 등과 같은 용어들의 의미를 쉽게 이해할 수 있도록 정리되어 있다. ’제 5장 사이버 공격에 맞서는 시큐리티 용어‘는 점점 더 그 중요성이 커지고 있는 컴퓨터 보안 관련 용어들의 개념과 내용을 소개하고 있으며, ’제 6장 IT 업계 종사자가 알아야 할 기본 용어‘에서는 ’소스 코드와 컴파일’, 'API와 SDK', ‘테이블과 인덱스’ 등의 IT 전문용어들의 기본적인 내용들을 소개하고 있다. 마지막 장인 ‘제 7 장 IT 업계에서 알아야 할 인물’에서는 스티븐 쿡, 폴 앨런, 팀 쿡, 스티븐 잡스 등 IT 기술의 중요한 업적과 변혁을 이룬 인물들에 대한 간략하지만 핵심적인 업적을 소개하고 있어, 이름은 들어봤지만 막상 어떤 일들을 했었는지 잘 모르고 있었던 IT 업계의 주요 인물들의 정보를 일목요연하게 알아볼 수 있다.     [IT 용어 도감]은 책 제목 그대로 현재 사용되고 있는 IT 관련 용어들을 정리하여 그 내용과 개념을 간략히 소개하는 책이다. 따라서 이 책을 통해 IT 분야의 용어들과 기초적인 개념은 효율적이고 쉽게 이해할 수 있다. 하지만 IT라는 전문분야의 상세한 지식을 모두 익힐 수 는 없다. 이 책을 통해 IT 분야와 IT 용어에 대한 전반적인 개념을 이해하고, IT의 세분화된 분야에 대한 전문적이고 상세한 내용은 보다 심화된 전문서적을 통해 지식을 쌓아 나갈 수 있을 것이다.   [Hee]",9788931589177
5,"다양한 IT 용어를 쉽게 이해할 수 있는 책, IT 용어 도감",4,5,겨울을걷자,2020-08-28,"IT, 정보통신, 컴퓨터, 모바일, 프로그래밍... 시간이 지날수록 여기저기서 IT분야에 대한 용어를 더 많이 접하게 되고 일상에서도 IT는 필수적인 영역이 되었다. 변해가는 흐름을 나도 잘 알고 앞으로 나아가고 싶어 요즘 유튜브로 파이썬 강의를 보기도 하고, 웹에 대한 강의를 수강하기도 하면서 기초적인 단계를 조금씩 밟아가고 있다.그런 와중에 <IT 용어 도감>을 발견하게 되었다. 여전히 낯설고, 헷갈리고, 모르는 단어들 투성이인 IT분야에 대한 용어를 정리해놓은 책이라니! 게다가 문과 출신 초보자에게도 유용하다는 문구가 더욱 눈에 띄었는데, 내가 바로 그렇기 때문이었다 ㅎㅎ 다행히 서평단에 선정되어, 처음부터 끝까지 꼼꼼히 한번 다 읽어보고 리뷰를 작성한다.표지에서도 나와있는 것처럼 '비즈니스에서 사용할 수 있는 엄선 키워드 256개'를 담았고, IT 용어를 쉽게 이해하고, 배우고 싶은 사람들에게 적절한 교양서라고 할 수 있다.책은 관련있는 키워드를 함께 배치하여 차례를 구성해서, 관심있는 부분부터 볼 수도 있다. - 뉴스를 쉽게 이해하는 IT 용어- 세트로 외우는 IT 용어 - 교섭, 비즈니스에서 사용하는 IT 용어- 웹사이트와 SNS에서 사용하는 IT 용어- 사이버 공격에 맞서는 시큐리티 용어- IT 업계 종사자가 알아야 할 기본 용어- IT 업계에서 알아야 할 인물파트 제목에서처럼 보안관련 IT용어, 마케팅과 관련된 IT용어, 또 IT업계의 주요 인물들에 대해서도 소개된다. 책을 보면서 모르는 용어만 너무 많으면 어쩌나 싶기도 했지만, 한번 보고 말 책이 아니라 계속 옆에 두고 차곡차곡 쌓아가야 할 참고서, 사전처럼 생각하니 편안해졌다. 또 책구성 자체가 어렵지 않게 구성되어있다.이렇게 각 용어마다 해당 용어, 한마디로 간결하게 나타낸 개요, 용어 해설과 일러스트, 용어 관련 이야기, 용어 사용 예시, 관련 용어가 제시된다. 전반적인 내용을 이해할 수 있도록 서술되어 있어서 큰 흐름, 개요를 알고 싶을 때 유용하다고 생각되었다 :) 위의 사진에서 '온프레미스와 클라우드'에 대해 아래에 한마디 설명, 자세한 설명 등이 있고 맨 아래쪽에 관련 용어들이 표시되어 있다.그리고 이렇게 해당 페이지에 가면 관련 용어(여기서는 '렌탈 서버')를 함께 학습할 수 있다! 익숙하지만 잘 몰랐던 HTTP, 캐시, VPN 같은 용어부터 일할때 많이 접했었던 SEO, 랜딩페이지, AB 테스트 등의 용어 / 5대 장치, 무정전전원장치, 가상 메모리 등 컴퓨터 관련 용어까지 다양한 용어들을 관련 용어와 함께 한 권에서 살펴볼 수 있는 점이 좋았다.머리말에서도 저자가 말했듯이, 초보자를 대상으로 하는 만큼 용어 해설은 최소한의 설명에 그쳤기 때문에, 흥미가 가는 키워드는 인터넷이나 관련 서적에서 상세 내용을 찾아보는 것이 좋다. 나도 읽으면서도 잘 모르는 단어들이 있었는데 이들에 대해서는 다시 차근차근 학습하고 훑어가면서 지식을 더욱 쌓아가려한다 !위에서 언급했던것처럼 마지막 파트는 IT 업계에서 알아야 할 인물들이 나온다. 튜링 테스트를 고안한 앨런 튜링, 프레임 문제 제창자이자 LISP 개발자인 존 맥카시부터 테슬라의 CEO 엘론 머스크나 구글 공동 창업자 레리 페이지, 세르게이 브린 등 굵직한 업적을 남긴 이들을 볼 수 있다.나는 얼마전 컴퓨터활용능력시험 1급 실기시험을 보고 결과를 기다리는 중인데, 컴활을 공부하면서 접했던 용어들을 만날 때는 반갑기도 했고, 역시나 방대하고 넓은 IT 세상에 대한 놀라움도 들었다. 참! 각 파트의 마지막에는 이렇게 칼럼이 있다. '머리글자가 같은 IT 용어', '인터넷 신조어', '재치가 담긴 네이밍' 등이 나온다.우리가 살아가는 세상에서 IT는 필수가 되었는데 그런만큼 나에게 유용한 지식과 실력을 쌓아가고 싶다고 생각했다. <IT 용어 도감>을 곁에 두고 모르는 용어는 찾아보고, 내용을 이해하고, 새로 나온 단어들은 추가해 나가야겠다. 저자의 말처럼 새로운 키워드를 접했을 때는 과거 존재하던 기술과 비교해 보고, 정보를 얻기 위해 능동적으로 행동하고 찾아볼테다 !!IT 용어를 알고 싶고, 이해하고 싶은 분들이 잘 활용하면 정말 좋을 것 같은 책이었다!YES24 리뷰어클럽 서평단 자격으로 작성한 리뷰입니다.",9788931589177
6,"비전공자의 IT공부 도우미, IT용어도감",5,4,벚꽃난,2020-08-24,"비전공자로 코딩에 관심이 많지만,용어라는 절벽에 무너저요. 그래서 모르는 단어를 찾아 줄 '사전'같은 아이를 찾았습니다. 바로 <IT용어도감>.IT용어도감은 비즈니스에 사용할 수 있는 용어들이 엄선되어있어요. 특히 용어설명/그림/용어특징/용어사용예시/관련용어 페이지 순으로 1페이지에 알찬내용들이 담겨있어요. 그래서 처음 보는 사람들이라도 대략적으로 이런게 있구나라고 이해할 수 있도록 도와줍니다.현재 독학 중인 '빅데이터'의 경우도 책에서 만날 수 있었는데요.이미 독학을 해서 내용을 알고 있었던 거라서, 얼마나 독서하는 분들께 쉽게 설명하면서 중요한 포인트를 놓지지 않을려고 구성했는지 느낄 수 있었어요! 설명을 드리자면, 빅데이터란 거대한 데이터를 분석해서, 그 결과를 비즈니스 모델에 적용할 수 있는 지식이에요. 쉽게 유튜브 추천알고리즘(나의 검색이나 관심동영상을 통해 유사한 또는 흥미 있어할 동영상을 노출시킴) 이 있지요! 그런 빅데이터에 중요한 특싱 3V(크키, 속도,다양성)이 설명되어있는거예요! 빅데이터의 특성까지 친절하게 설명해주는 센스. 거기다 연관키워드도 있어서 빅데이터는 이런 용어랑 관련이 있는 지식이라느것 연결공부도 시켜줘요!익숙한 용어들은 금방 이해하고 적용을 할 수 있었는데 반대로 처음보는 용어들은 읽어도 큰틀만 앓고 세부적인것은 아직도 어려워요! 그래도 계속 공부해나가다 보면 이해하게 되겠죠? 사전처럼 애용하면서 IT공부를 해야겠어요 ㅎㅎㅎYES24 리뷰어클럽 서평단 자격으로 작성한 리뷰입니다.",9788931589177
7,IT 용어 도감 서평글,5,5,김정규,2020-08-21,"용어를 잘 몰라 IT관련 책들을 읽어 보려고 해도 검색만 하다가 시간이 다 가는 경우가 다반사이다.용어 관련 이야기를 통해 시대의 흐름에 따른 여러 사건들과 이와 관련하여 더 심층적으로 알 수 있었다.재치있는 그림체와 편집 방식, 구성 방식이 좋았다. 그림을 통해 단어를 요약하여 나타내어 쉽게 와닿을 수 있었다. 또한 예시문을 통해 어떻게 이 낱말을 사용하는 지를 보여줌으로써 실생활 대화에도 쉽게 적용해볼 수 있었다. 주황색 글씨로 간략한 설명을 나타내고 자세하고, 전망도 알려주는 구성에 대해 인상깊었다. 밑에는 각주로 관련 용어들을 보여주기 위해 페이지를 남김으로써 쉽게 찾아볼 수도 있다.학교 수업과 여러 기사, 책 등을 읽다가 나를 당황케했던 용어들을 책에서 보게되니 반가웠다.또한, 단어를 알고 있는 상태에서 처음에 헤맸던 문장을 다시 보니 깨달을 수 있었다.IT뿐만 아니라 모든 것을 배울 때 처음에 고생하는 이유가 단어의 이해에 달려있다고 생각한다. 단어를 이해하지 못해 문장을 이해 못하고, 문장을 이해하지 못해 요지를 파악하지 못하게 되어 쉽게 '실질문맹'이 된다. 여러 글들을 읽을 때 마다 'front -end'와 'back-end'라는 단어가 나와 이해하지 못하고 수많은 글자가 있는 바다 속에서 나는 잠겨버리고 말았다. 이 책에서는 로봇의 앞 뒤를 보여주며 단어를 쉽게 이해시켜줬다. 이 경험처럼 이 책의 가치는 앞으로 더더욱 중요해질 것이라고 생각한다. 한 언어나 알고리즘을 배우다보면 그에 관련된 용어 정도만 알고 그 이상의 것들은 잘 모른다. 하지만, 이 책은 많은 용어들을 담아놨기 때문에 충분히 도움이 될 것이라고 생각한다. 또한, 처음으로 배우는 단계와 익숙한 단계 사이에 존재하는 틈을 단단히 메꿔주는 역할을 할 것이라고 생각되어 이 책의 중요도는 높아질 것이다.",9788931589177
8,IT 용어 도감. 성안당,5,5,박공주,2020-08-20,"블록체인, 가상화폐, 비트코인 매번 그게 그거 아니야? http나 https나 뭐가 달라.. 구글 창업자가..그러니까 들어봤는데 누구더라.. 알아야 하겠다 싶어서 인터넷 검색을 하거나 관련 책을 읽어보면 그때뿐일 뿐, 여전히 헷갈리고 어렵다. 나같은 사람을 위해 나온 책 바로 <IT 용어 도감>이다.  저자의 다음 이야기에 격하게 공감했다. p. 2 모르는 단어를 검색하려고 해도 검색할 키워드 자체를 모르면 조사하는 것조차 불가능하다. 알고 있는 단어를 기반으로 지식을 늘릴 때 인터넷은 편리하지만 수동적으로 정보를 기다리기만 해서는 새로운 지식을 접하는 것은 어렵다. 또한 원하는 정보는 찾았다고 해도 거기에 적혀 있는 단어가 난해해서 이해할 수 없거나 읽을 줄 모르고, 심지어 자신의 일에 관련된 것인지조차 판단할 수 없는 문제가 있다. 감사하게도 IT관련해서 완전 초보인 사람도 쉽게 읽을 수 있게 만들어진 책이다. 이 분야에 대해 잘 안다고 해도 그 용어를 설명해보세요라고 했을 때 명확하고 똑떨어지게 대답하기 어려울 수 있는데, 그때도 유용하게 쓰일 책이다. 자신감에 차서 목차를 펼쳤는데 어려운 용어가 너무 많아 당황했다. 다행히 본 내용으로 들어가니 설명도 쉽고, 보자마자 어떤 의미인지 알겠는 일러스트, 유사한 용어, 그리고 실제로 쓰이는 장면까지 제시하고 있어 어렵지 않았다.  공부하겠다고 각잡고 보기 보다 짜투리 시간에 만화책 보듯 읽다보면 알아가는 재미에 빠져들 수 있다. 요즘 중고등학교에서 정보 과목이 교육과정에 있다고 하던데, 용어가 어려운 친구들이 있다면 제법 도움이 될 것 같았다. '가상 화폐'라는 용어를 어떻게 설명하는지 책의 한 부분을 소개해 보려고 한다.우선 '가상 화폐'의 개념을 간략하게 설명해 준다. 그리고 이미지를 제시하고  관련된 용어들을 또 알려 준다.  그리고 마지막으로 용어를 어떻게 사용하는가도 보여줘서 어디가서 써먹을 수 있겠다 싶다.   요즘 여기저기서 아카이브, 아카이빙이라는 말을 들었었는데 대충 뭘 모으는 건가?하고 넘겼는데 오랜 데이터를 소중하게 보관하는 것을 의미한다는 사실을 알았다. 그럼 백업인가?했더니 백업은 데이터 소실에 대비한다면, 아카이브는 장기적인 보관과 언제라도 사용할 수 있는게 차이임을 알 수 있었다. 아카이버라는 소프트웨어, 과거 웹페이지 사용 내역을 알 수 있는 서비스도 처음 알게되어 유용했다. 챕터 말미 칼럼에서는 위의 내용처럼 각각의 용어를 아는 것만으로는 부족한 부분들을 채워주고 있다.     데이터 취급용어 편에서는  p.17819세기의 석탄, 20세기의 석유와 비교해서 21세기 자원은 데이터라고 하는데 데이터 수집뿐 아니라 분석을 위해서는 통계 등의 수학 지식 외에도 IT 지식이 필수이다. 라고 이야기 하고 있다. 컨버전, 임프레션, 페이지 뷰 등의 데이터 분석과 관련된 용어들을 익히는 것이 왜 중요한지 단 번에 알 수 있는 말이었다. 그리고 마지막 장에는 IT업계에서 알아야할 인문들도 만날 수 있어 상식을 쌓는데 도움이 된다. 물으려고 해도 검색하려 해도 정확한 용어 자체도 몰라 헤맸던 IT 용어들을 이렇게 한 번에 정리된 책이 있어 너무나 유용했다. 시간이 지나면 또 '최신'이 나오겠지만, 기본적인 IT 개념을 이해하고 있으면 다음 '최신'도 어떻게 이해해야할지 그 틀을 익히는데 도움이 될 것이다.  YES24 리뷰어클럽 서평단 자격으로 작성한 리뷰입니다.",9788931589177
9,IT용어 도감 서평,5,4,boeing0308,2020-08-19,"요즘같이 스마트폰이 보급되어 있고 다양한 사람들이 전자기기를 사용하면서 IT 분야도 점점 빠르게 변화하고 있다.1~2년만 되어도 용어들이 새로 생겨나거나 없어지고, 다양한 테크 뉴스들을 보면서도 모르는 단어들이 조금씩 보인다.이때 이 용어 사전을 이용한다면 어느 정도의 기본 지식은 깔고 갈 수 있을 것이다. 필자와 같이 IT 분야가 전공이 아닌 그저취미로 즐기는 사람들에게는 기초 지식 서로 도 사용하면 유용할 것이다 내용을 글뿐 만이니라, 그림으로 쉽게 이해할 수도 있고관련 용어, 용어에 관한 이야기를 다루어 주어 처음 보는 사람이더라도 이질감 없이 쉽게 받아들일 수 있는 사전이 될 것 같습니다.이 책은 제목에서도 나타나 있듯이 256개라는 상당히 많은 용어들이 정리되어 있고,목차는 7개의 구성으로 이루어져 있습니다,1장 뉴스를 쉽게 이해하는 IT 용어, 2장 세트로 외우는 IT 용어, 3장 교섭 비즈니에서 사용하는 IT 용어 4장 웹사이트 SNS에서 사용하는 IT 용어, 5장 사이버 공격에 맞서는  시큐리티 용어, 6장 IT 업계 종사자 알아야 할 기본 용어7장 IT 업계에서 알아야 할 인물 이렇게 다양한 주제로 이루어져 있다.모든 용어를 알고 있지는 않아도 되지만 자신이 맞는 상황에서 사용할 수 있는 용어들로 모음 되어 있어 필요할 때마다 찾아서 사용하기는 유용한 것 같다. 읽으면서 가장 만족했던 것은 평소 기본으로 알고 있던 지식을 정리할 수 있었고, 새로운 용어들은사진 등으로 쉽게 이해할 수 있는 난이도여서 좋았다  다만 사전처럼 가-나-다 A-B-C 순서가 아니기 때문에 뒷면에 있는 찾아보기 란에서 찾아봐야 한다는 것이 약간의 아쉬운 점입니다 그리고 책 뒷면에도 나와있듯이 전문 도서가 아닌 교양서이기때문에 이러한 점을 고려하면서 읽으면 정말 좋은 책 같습니다.",9788931589177
10,IT 용어 도감 서평,4,4,dskang10,2020-08-17,"공대에 재학 중이지만 대부분의 과들이 그렇듯 학부생 수준에서 배우는 것은 낡은 지식들뿐이다. 하지만 관련 분야 뉴스를 볼 때면 IT 기술은 빠르게 발전하고 있다는 것을 매번 느끼게 된다. 당장 전문적인 수준으로 이해를 할 수는 없겠지만 최소한 용어 정도라도 알자 싶어서 이 책을 읽게 되었다.IT 용어 도감이라는 제목에 걸맞게 사전 형식으로 되어있다. 사물인터넷, 블록체인 등 요즘 IT 뉴스에서 핫한 용어들을 다루고 있다. 이 책의 구성은 먼저 각 단어의 정의를 쉽게 풀어서 설명하고 이해를 돕는 그림이 아래에 그려져있다. 밑에는 용어와 관련된 짤막한 이야기들을 소개하고 있는 형식으로 구성이 되어있다. 사실 사전 형식이라서 내용적으로 설명할 것은 이 정도가 다 인 것 같고 평을 해보려 한다. 먼저 한 가지 아쉬운 점은 생각보다 내용이 많이 없다는 것이다. 단어 하나 당 그림을 제외하면 반 페이지 정도밖에 되지 않는 설명이 있는데 조금 더 자세한 설명을 기대했던 나로써는 조금 아쉬웠다.좋았던 점은 요즘 IT 기술 동향을 반영하여 구닥다리 단어들이 아니라 최신 단어들을 수록해놨다는 것이다. 사전으로 사용하려고 사는 분들은 물론 거의 없겠지만 제목처럼 실제로 사전으로 사용하기에는 조금 애매한 것은 맞아 보인다. 단순히 어떤 상황에 모르는 용어가 나왔을 때 사용하려고 사기에는 인터넷 검색이 워낙 잘 되어있기 때문에 굳이 이 책으로 찾을 이유도 없고 정보량도 인터넷이 훨씬 더 방대하기 떄문이다. 이 책의 뒷 표지에도 나와있듯이 전문가들을 대상으로 만든 책이 아니기 때문에 교양 수준에서 요즘 IT 용어들에는 어떤 것들이 있고 그 것들이 무엇을 의미하는지가 궁금하거나 IT에 흥미는 있는데 뭐가 뭔지 모르겠는 사람들에게 이 책을 추천한다.",9788931589177
11,IT 용어 도감. 꼭 필요할 것입니다.,5,5,clowlead,2020-08-16,"IT 를 잘 모르는 클라이언트가 전문인을 만날때.혹은 IT 담당자가 IT 용어를 잘 모르는 클라이언트를 대할때.""대체 무슨 소리를 하는거야?""""아.... 이걸 뭐라고 설명해야하나.....""이런 경우를 이미 겪어 보셨다면 준비해둬야 하는 책입니다.저런 경우를 겪기 전에 미리 준비해둬야 하는 책입니다.IT 관련 비지니스를 담당하게 된다면, 적어도 이정도는 알고가야지~솔직히 저 같이 IT 관련 전공을 하신 분들은 자신이 공부해온 과정을 알고 있을테지만,어려운 용어를 어려운 말로 배워 어렵게 이해한 경우가 대부분입니다.즉, 내가 배운대로 비전공자에게 설명을 하면 못알아들을 확률이 매우 높은 것이죠.다행히 이 책은 저와는 반대의 경우인 사람들을 기준으로 쓰여졌습니다.IT 용어를 잘 모르는 사람이 IT 담당자와 이야기를 할 경우까지 생각해서 쓰여진거죠.다시 역으로 생각하면 이렇게 설명하면 대부분의 사람들이 이해하겠구나~ 입니다.표지에서 볼 수 있듯이 256개라는 상당히 많은 용어가 정리되어 있습니다.그리고 목차를 살펴보면 총 7장으로 구성되어 있습니다.제1장 뉴스를 쉽게 이해하는 IT 용어제2장 세트로 외우는 IT 용어제3장 교섭ㆍ비즈니스 사용하는 IT 업계 용어단어제4장 웹사이트 작성과 SNS 운용에서 사용되는 IT 용어제5장 사이버 공격에 맞서는 시큐리티 용어제6장 IT 업계 종사자가 알아야 할 기본 용어제7장 IT 업계에서 알아둬야 할 인물모든 용어를 알 필요 없고, 자신의 상황에 맞도록 찾아보라고 한듯한 구성인 것 같습니다.이 책의 가장 흥미로면서 마음에 든 점이. 각 용어마다 딱 한 페이지 안에 설명을 하고 있다는 것입니다.거기다 각 페이지의 절반 정도는 그림 설명이 들어 있습니다.너무 깊게 설명하지 않고, 이정도면 알아듣겠지 수준으로 매우 간략합니다.듣는 사람의 입장에서도, 설명을 해야하는 사람 입장에서도 굉장히 정당한(?) 분량인거죠.그런데 책의 구성은 사전 같지 않습니다. -ABC 순서나 가나다 순서가 아니기 때문에-그러다보니 책의 마지막에 1,2,3, ABC, 가나다 순으로 즐겨찾기가 제공되고 있습니다.처음 보시는 분들은 재미삼아 처음부터 보셔도 되지만, 그 다음부터는 이 즐겨찾기 페이지를 잘 활용하시면 좋을 것 같네요.모든 일에 중요한 것이 바로 의사소통, 커뮤니케이션의 원활함이죠.이 책을 통해 해결방법을 찾을 수 있을 것입니다.",9788931589177
12,IT 용어 도감 도서 서평 - 비즈니스에서 사용할 수 있는 엄선 키워드 256,5,5,Kunka,2020-08-13,"주위에서 한번쯤 들어볼수 있는 IT 용어들이 있어 읽어보게 되었다.2020년 07월 30일에 출간되었으니 출간된지 2주밖에 안되었다.마쓰이 토시카츠 지음, 김기태 옮김이고, 기술/공학 항목 중 기계/역학/항공분야의 항공 관련 도서 중 항공기 가스터빈엔진을 읽은 적이 있고이러한 기술/공학 , IT컴퓨터에 걸친 전반적인 도서들이 알려져 있는 출판사로성안당이라는 곳에서 출판이 되었다. 296쪽 정도로 IT 도서 치고는 얇은 편이다.대략적으로 아래 내용들이 포함되어있다.     ·  뉴스를 쉽게 이해하는 IT 용어·  세트로 외우는 IT 용어·  교섭·비즈니스에서 사용하는 IT 용어·  웹사이트와 SNS에서 사용하는 IT 용어·  사이버 공격에 맞서는 시큐리티 용어·  IT 업계 종사자가 알아야 할 기본 용어·  IT 업계에서 알아야 할 인물     내용들이 용어를 한마디로 설명한 개요와 용어 해설을 읽은 후에 일러스트를 보면대략적인 의미를 이해할 수 있어 IT 업계나 IT 관련 분야가 아닌 독자에게도도움이 될듯하다. 용어 사용 예 부분에서 많이 사용되는 예 대신 특정 분야에서사용할법한 예를 적어 다소 아쉬운 부분이 있었다. 다소 특정 분야에 맞춰진 내용들이라기본적인 사전 지식이 기초되지 않거나 일부 용어 이해에 어려움을 겪을 수 있는 독자들도 있을 것 같다.     인공 지능, RPA, 사물 인터넷, 빅데이터, 앨런 튜링, 클로드 섀넌, 에드가 F. 코드 등이소개되어있다. 소개되어 있는 용어 중 VPN은 개인적으로 잘 사용하고 있는데,VPN이라도 유료와 무료 VPN을 비교했을 때 속도 저하가 날 수 있으므로 다 같은 속도를 내는 것은 아니므로 여러 가지를 고려해본 후 가장 적합한 것을 사용해야한다.     IT 용어가 어떤 것이 있는지, 비즈니스에서 사용할 수 있는 IT 용어를 전반적으로 읽어볼 수 있는 책이다.",9788931589177
