,Title,ConRate,DesRate,Author,Date,Content,BookCode
1,위포트 SKCT,5,5,마음채우기,2020-09-27,"SK 가고 싶은 취준생이라면, 반드시!지난주에 서류 접수가 끝났는데요. 불서류인 만큼 떨리지만, 서합의 합격도 잠시 어려운 SKCT의 관문을 넘어야지만 면접에 갈 수 있기 때문에 반드시 잘 봐야 한다고 들었습니다. 하지만, 인적성 중 난이도 상으로 꼽히는 만큼 발표 후 준비하기에는 너무나도 시간이 부족합니다. 다른책도 수험생들한테 칭찬받고 우수하지만, SK만큼은 정말 위포트 강추하더라구요 주변에서!! 이번 하반기 신문제들도 기대가 됩니다.!!!",9791161981062
2,2020 하반기 위포트 SKCT SK종합역량검사 통합 기본서,5,5,mh77700,2020-09-24,"SKCT는 GSAT에 비해 다루는 서적과 강의가 비교적 적은데, 위포트에서 SKCT 통합 기본서가 나왔다고 해서 구매하였습니다. 사실 SKCT가 워낙 난이도 높은 시험으로 유명하다보니 어떻게 공부해야할 지 막막하였습니다. 하지만 다행스럽게도 이 통합 기본서에 유형별 접근법이 차근차근 나와있기 때문에, 첫 취준이라 SKCT가 어떤 유형이 있는지도 모르는 저와 같은 분들에게 매우 유용할 것 같습니다. 뿐만 아니라 실전 모의고사를 따로 구입할 필요없게끔 해당 책에 포함되어 있어서 가성비로 따지면 최고인 것 같습니다. <2020 하반기 위포트 SKCT SK 종합역량검사 통합 기본서>와 함께 취뽀했으면 하는 바램입니다!",9791161981062
3,sk 위포트 하반기 2020 기대평,4,4,untd601,2020-09-22,"sk 하이닉스  준비하면서 위포트 주황색책으로 공부하고 이번에 대기업도 준비하면서 주문해봤어요인터넷에 찾아보니까 사람들이위포트 대기업 인적성 준비해도 괜찮다고해서 주문해봤어요지금 언어부분만 풀어봤는데 확실히 모듈 정리도 잘 되어있고좋은것 같아요 이해 안가는 부분은 인터넷 강의 참고해서 공부하려고요여기에 실전 모의고사도 있어서 대비하기 좋은 책인것 같습니다,",9791161981062
4,[도서] 2020 하반기 위포트 SKCT SK종합역량검사 통합 기본서,5,5,powang,2020-09-21,"2020년 하반기 삼성서류가 끝나고 SK의 공채가 시작되었습니다.원하는 기업에 합격하기 위해서는 인적성 시험을 누구보다 잘 봐야 합니다.삼성전자를 지원하는 대부분의 취준생들은 아마 SK그룹 역시 마찬가지로 지원할 것이라 생각합니다.기초 인적성 개념을 위포트 GSAT 통합 기본서로 익혔었는데, SK 인적성에 관한마침 위포트에서 SKCT 종합 역량검사 통합 기본서를 출간했습니다.지금까지 준비하던 GSAT 유형과 어떻게 다른지 이번 위포트 SKCT 통합기본서로 배우고싶습니다.특히 다른 책과 차별되는 점이 있다면 봉투모의고사가 아님에도 모의고사를 4회나 제공한다는 점입니다.또하나의 위포트 도서만의 특징 중 하나인 합격예측 서비스를 통한 저의 위치 확인이 정말 기대됩니다.위포트 기본서로 시작한만큼, 이번에도 위포트 SK종합역량검사 통합 기본서로 GSAT 뿐만 아니라 SKCT까지 완전 정복 하고싶습니다.",9791161981062
0,일일이 프린트하기 귀찮아서 샀어요,5,1,책죽,2020-09-30,"일일이 프린트하기 귀찮아서 샀어요근데 아무리 그래도ㅠㅠ 화질도 너무 떨어지고... 안에 폰트도 다 깨지고... 폰트도 그냥 일반 고딕체같은데... 당연한건가싶은데 o,x는 해설도 안 적혀있어요ㅠㅠ답은 그냥 마지막에 적혀있는데 ...  그래도 5천원 받으면서 이건 좀... ㅠㅠ 선생님 1타라는 이름에 맞게 책을 조금 더 신경 좀 써주세요 ㅠㅠ 보기 싫어지는 책이에요.. ㅠㅠ 그리고 omr은 책속의 책으로 내주시면 안되는걸까요? 아니면 점선이라도 만들어서 내주시지.. 이걸 책이랑 한꺼번에 뜯어서 보라고 내신건지.. 당황스럽습니다",9791190958325
0,좋아요,5,5,아니모,2020-10-07,"선재쌤 책은 깔끔해서 좋은거 같아요. 고민하다가 통합형으로 구매했는데 확실히 분리형보다 이게 더 나은거 같아요. 조금 아쉬운건 기본서랑 책 색깔을 맞췄으면 더 좋았을거 같아요. 그리고 한가지 더 아쉬운건 독해파트 해설이 좀 더 자세하면 좋을거 같아요. 단순히 이게 왜 오답인지 아닌지만 나오는게 아니라, 어떻게 접근을 해야되는건지 주제는 뭔지 등등, 독해야산다처럼 한자어까지 해서 좀 더 자세히 정리가 되어 있었음 좋았을거 같다는 마음이 드네요...",9791165761554
1,리뷰,4,4,cheongdo61,2020-10-05,해설통합형이 나오자마자 주문하려고 하였으나.. 후기를 읽고 분리형을 살지 통합형을 살지... 고민하였다.결론은 통합형구매 !!!!!!공시 책들이 굉장히 두꺼워서 대부분 통합형으로 되어있다 그리고 한번풀것도아니고.. 몇번씩 풀어야하니깐 편하게 통합형으로 그매했다 벌써 책만해도 어마어마하다... 기출이 가장중요하니 몇번씩 풀어보고 국어는 만점받는걸로,9791165761554
2,선재 기출,5,5,Som,2020-09-29,국어 기출은 선재쌤 믿고 선재국어 기출실록 구매했습니다통합형 처음 나왔고 분리형이랑 뭐 살까 고민 엄청 많이하다가 바로바로 문제 풀고 답 매기고 싶어서 통합형 구매했습니다 학생들 생각해서 분리형이랑 통합형 따로 만들어주신 선재쌤한테 감사의 말씀 드리고 싶네요 많이 비교해보고 생각해보고 구매한만큼 좋은 결과 나왔으면 좋겠어요 문제집이야 선재쌤 명성 만큼 가독성 좋고 구성 알차고 뭐든게 다 좋습니다 이 책으로 좋은 결과 나왔으면 좋겠습니다,9791165761554
3,선재국어,5,5,pegkia00,2020-09-27,문제 풀 때 해설 통합형이 안 좋다는 글을 어디서 본 것 같긴 한데... 해설 통합형이 보기가 편해서 이걸로 구매했어요. 자꾸 해설로 눈이 가긴 해서 쭉죽 풀 때 삐긋하긴 한데 따로따로 나뉘어진 문제집 보는 게 오히려 산만한 것 같아서 장단점이 있는 것 같아요. 파트별로 잘 나뉘어져 있어서 보기도 편하고 분량도 생각보다 많지 않고 적당해 보여요. 딱히 강의 없이도 문제없이 볼 수 있을 것 같아요.,9791165761554
4,좋습니다!,5,5,shyh1954,2020-09-26,"이번 2021년 기출실록은 통합형, 분리형으로 나온다길래 뭐가 더 좋을까 고민하다가 이번에 새로 나온 통합형으로 주문했습니다. 통합형은 총 4권으로 문제 밑에 바로 답이 달려 있는 형태라서 문제 풀고 답 확인하러 왔다갔다 하지 않는다는 점이 장점이네요~~~바로바로 답 확인이 가능해서 아주 좋습니다!은근히 답 확인하러 왔다갔다 하는게 시간을 잡아먹어서!!!!!!해설도 자세히 나와 있고 글자도 눈에 잘 들어오게끔 편집이 잘 되어 있는 것 같습니다~~~~~통합형으로 잘 선택한 것 같아서 좋네요!",9791165761554
5,최고,5,5,sskhc201,2020-09-16,선재쌤 책은 정말 가독성이좋고 내용도 알찹니다~~~ 통합형 출시해 주셔서 감사합니다~~~ 열심히 공부할게요!!!!선재쌤 책은 정말 가독성이좋고 내용도 알찹니다~~~ 통합형 출시해 주셔서 감사합니다~~~ 열심히 공부할게요!!!!선재쌤 책은 정말 가독성이좋고 내용도 알찹니다~~~ 통합형 출시해 주셔서 감사합니다~~~ 열심히 공부할게요!!!!,9791165761554
0,2021 초단기로 완성하는 국왕한자,5,5,공주님,2020-10-03,에스티유니타스에서 출간된 김병태 선생님의 2021 초단기로 완성하는 국왕한자를 구매하였습니다. 사실 한자를 공부해야할지 말지를 많이 고민하였는데 그래도 한문제 틀리는 것보다 공부해서 맞추는 걸 목표로 해야 될 거 같아서 구매하였습니다. 김병태 선생님의 강의는 국왕한자로 처음 해보는데 재밋었으면 좋겠습니다. 병태요정에게 병며들 수 있도록 노력하겠습니다. 다들 파이팅,9791165762391
1,깔끔함,5,3,fdgvbf,2020-09-25,"구성이 깔끔한데, 한 번 믿고 공부해보겠습니다.너무 밑에 바로  뜻과 소리가 적혀있어 외우는데는 좀 어려움이 있네요 밑에 한글은 좀 작게 처리하면 더 좋을 것 같은데요그런 아쉬움이 조금 있는 것 말고는 만족합니다. ㅜㅜㅜㅜㅜ 어차피 한글은 아주 작아도 읽는데 어려움 없으니까요^^^^^ 구성이 깔끔한데, 한 번 믿고 공부해보겠습니다.너무 밑에 바로  뜻과 소리가 적혀있어 외우는데는 좀 어려움이 있네요 밑에 한글은 좀 작게 처리하면 더 좋을 것 같은데요그런 아쉬움이 조금 있는 것 말고는 만족합니다. ㅜㅜㅜㅜㅜ 어차피 한글은 아주 작아도 읽는데 어려움 없으니까요^^^^^",9791165762391
0,리뷰입니다,5,5,망무빙추,2020-10-02,"2021 해커스 민간경력자 PSAT 10개년 기출문제집. 5급PSAT 준비하기 전에 예습용으로 구매했습니다. 문제들을 유형별로 나눠주어서 공부하는데에 큰 도움이 된 것 같습니다. 다만 논리퀴즈 문제풀이 해설에 조금 오류가 있어서 좀 그럤지만 PSAT이라는 분야, 특히 논리 파트는 모두 어려워하는 파트니까 그러려니하고 이해했습니다. 전체적으로 학습에 정말 도움이 되는 구성이어서 좋았어요.",9788969651938
0,[수험서/자격증] 기술사 합격의 단축키,5,5,젊어서노세,2020-09-29,"2012년 직업상담사 자격증을 취득하고 바로 취업하여 지금까지 일하고 있다.근무한 곳은 다양했지만 직업상담사라는 직종은 변함없었다.10대부터 60대까지 다양한 구직자를 만나면서 자기개발의 필요성을 뼈져리게 느꼈다.시간이 날 때마다 책도 많이 보고 1년 동안 1개 이상 국가자격증을 취득하려고 노력했다.내가 아는 만큼 내담자에게도 양질의 상담을 제공할 수 있었고 지금은 공부와 독서가 좋은 취미가 되었다. 취업을 위해 자격증 취득이 시급한 분들이 많다. 이런 분들께 효과적으로 자격증 취득 준비하는 법을 알려주고 싶어 이 책을 읽게 되었다.<기술사 합격의 단축키>의 저자는 건축시공기술사 자격증을 보유하고 있다.그래서 공부 방법을 설명하면서 건축시공과 관련된 예시가 많다.처음에는 건축시공과 관련된 공부법이 아닌가 오해했지만 책을 모두 읽고 나니 어디까지나 예시일뿐,기술사뿐만 아니라 기사, 산업기사, 기능사 공부를 하는데 유용한 공부법이 실려있다.이 책의 목표는 그냥 합격을 하는 것이 아니다. 빨리 합격하는 것이다. 들어가면서 선순환 공부법에 대해 설명이 나온다.저자는 Why -> What -> How 순으로 공부를 해야 이해도 빠르고 제대로 된 공부를 할 수 있다고 한다.주로 우리는 How 부터 공부하는 탓에 꾸준히 하지 못하고 포기하는 경우가 종종 있다.책의 구성은 Why부터 설명하지 않고 What, How, Why 순으로 진행된다.좀 의아했으나 다 읽고 나니 저자의 의도가 100% 이해가 된다.정말 Why부터 설명했으면 나도 책읽기를 포기할 뻔 했다. 나는 자격증 공부를 할 때 처음부터 정석대로 공부하는 탓에 시간이 오래 걸린다.급하게 자격증 취득할 필요는 없어서 이 방법을 고수하고 있는데 굳이 이렇게 하지 않아도 되는 방법이 있다.요즘 수험서는 첫 머리에 기출문제 분석을 알아서 해주는 경우가 많다.기출문제 분석의 중요성을 모르고 그냥 넘기는 경우가 많았는데 절대 그냥 넘기면 안되는 거였다. 내가 직접 기출문제를 정리하면서 시험에 자주 출제되는 키워드를 알아서 학습한다.기출문제를 정리하여 출제 빈도가 높은 순으로 공부를 하면 귀에 안들어올 수가 없다.실제로 지금 한국어교원 시험 준비를 하고 있는데 이론 수업을 끝까지 듣던 것을 잠시 멈추고,최근 기출문제를 다운 받아 정리해보았다. 자꾸 보니 익숙한 키워드가 눈에 띄고 이론 강의를 들을 때 집중력도 좋아진다. 마인드맵, 서브노트 작성법이 상세히 나와 있어 공부법을 고민하는 분들께 유익할 것 같다.기술사뿐만 아니라 기사 실기시험도 주관식 서술형으로 평가하는 시험이 많다보니 이런 공부법이 도움이 된다.시험 답안 작성하는 방법도 상세히 알려주고 있으니 참고하면 좋겠다. 학원을 반드시 다녀야하는지 많은 수험생이 궁금해한다. 저자는 무리하지 않는 선에서 다니는 것을 추천한다. 분명 학원을 다니는 것이 도움이 된다.저자의 의견을 참고하여 각자 상황에 맞게 선택하면 될 것 같다. 마지막 면접 시험 노하우 역시 많은 분들께 도움이 될 것 같다.취업 면접과 비슷하면서도 대처하는 자세가 약간 다른 부분도 있었다.모르는 것을 물었을 때 되려 가르쳐달라고 부탁하는 답변이 매우 인상적이다. 취업이나 직무역량을 키우기 위해 자격증 공부에 여념이 없는 수험생들에게 추천하고 싶은 책이다.자신의 공부법을 아직 찾지 못했거나 국가기술자격증 공부를 처음 한다면 <기술사 합격의 단축키>를 통해 얻는 것이 많을 것이다. 효과적인 공부 방법을 알고나니 동기부여가 되는 것은 덤이다. #기술사합격의단축키 #기구미 #기술사공부법 #기술사합격수기 #모의테스트 #기출문제분석 #바른북스***출판사로부터 도서를 제공받아 주관적으로 작성한 글입니다.***",9791165451493
0,공기업 회계학 추천이여!!,5,5,Hahae,2020-09-29,공기업 회계학이라고 하면 너무 어려울거 같고 어디서부터해야할지 모르겠는데 이 책 덕분에 쉽게 한것 같아요! 기본 개념 이론 후에 간단한 예제를 적용해 볼 수 있어서 좋았어요공기업 준비하시려는 비전공자분들은 처음부터 너무 어려운 책 보지 마시고 공기업 회계학으로 기본부터 다지는게 이해에 좋을것이라 생각합니다. 황윤하 기본 이후에도 재무관리와 중급회계 책이 있으니까 이책으로 개념정리 한 후에 이어서 하면 탄탄하게 회계 공부하는데 도움이 될 것 같아요!,9791162931691
1,리뷰 등록,5,5,코코리,2020-09-29,공기업 회계학 전공을 준비하는 회린이들에게 꼭 맞는 책입니다회계원리라고 해서 절대로 쉬운게 아니더라구요...그래서 좋은 책과인강들이 필요한 거 같은데요 이책은 일단 회계원리의 기본개념과이론들이 깔끔하게 설명되어 있어 이해하기 쉬웠어요!또한 오엑스 문제와 객관식문제가 한단원에 각각 10-20문제씩 수록되어 있으며하프모의고사도 무려 10회분량을 담고있습니다. 정말 다양한 문제유형을 통해개념도 재복습하고 계산문제 연습도 할 수 있었어요!!!총 300문제 정도로 말 계산 실전모의고사 연습까지 할 수 있는올인원 책!!! 공기업 회계학 회계원리 책중에는 최고봉 인 것 같습니다,9791162931691
2,회계학 기본 개념 정리하기 아주 좋은 책,5,5,alrischa13,2020-09-28,"공무원 수험서로 1독을 했지만, 비전공자에게 회계학이란 워낙 생소한 과목이라 온갖 개념이 머릿속에 짬뽕되어 이 책의 도움을 받았습니다. 꽤 두꺼운 두께로 많은 범위를 다루고 있었고, 설명-ox말지문-문제까지 철저히 개념 장착에 특화되어 있었습니다. 공기업 준비하시려는 분들은 굳이 어려운 공무원 수험서 보시고 공기업 회계학으로 준비하시는게 훨씬 편하고 빠르리라고 생각합니다. 메이저 공기업을 제외하고 경영학에 회계학 포함되서 나오는 시험은 난이도도 딱 이정도인 것 같아요. 저처럼 개념 정리 하시려는 분은 하루종일 하면 하루안에도 끝낼 수 있고, 회계 처음 접하시는 분들도 일주일에서 열흘 내로 다 보실 수 있을 겁니다.",9791162931691
3,공기업 회계원리의 최고봉!!!!,5,5,코코리,2020-09-28,공기업 회계학 전공을 준비하는 회린이들에게 꼭 맞는 책입니다회계원리라고 해서 절대로 쉬운게 아니더라구요...그래서 좋은 책과인강들이 필요한 거 같은데요 이책은 일단  회계원리의 기본개념과 이론들이 깔끔하게 설명되어 있어 이해하기 쉬웠어요!또한 오엑스 문제와 객관식문제가 한단원에 각각 10-20문제씩 수록되어 있으며하프모의고사도 무려 10회분량을 담고있습니다. 정말 다양한 문제유형을 통해 개념도 재복습하고 계산문제 연습도 할 수 있었어요!!!  총 300문제 정도로 말   계산   실전모의고사 연습까지 할 수 있는올인원 책!!! 공기업 회계학 회계원리 책중에는 최고봉 인 것 같습니다,9791162931691
4,황윤하 공기업 회게학 회계원리 기본서 리뷰,5,5,박성은,2020-09-28,"가장 좋은 점을 꼽으라고 한다면 책 구성인것 같다개념 탑재 후 틀린지문 맞는 지문을 보여주고 연습문제로 들어간다 회계에 말장난이 나오면 정말 헷가리는 데 틀린 지문과 맞는 지문에 나온 것만 외워도 말문제는 다 맞을 수 있을 수 있을 것 같다개념같은 경우도 다른 책과 강의를 보면 회계실무내용도 포함되어 있어 과투입이라는 생각이 들면서 따라가기 힘들었다. 하지만 이 책은 시험에 나오는 최소환한의 내용만 담고 있어서 공기업 취준생에게는 최적화된 책이다. 시험을 위해 공부하는 사람들에게 무조건 추천!가장 필요한 책과 강의인 것 같다그리고 예제도 너무 잘 되어 있는 것 같다설명보다는 흐름 즉, 숫자와 그래프 등으로 설명되어 있고풀이법, 해설 등이 자세히 포함되어 있다는 점도 너무 좋다강의를 들으면서 필기를 하다보면 강의흐름을 놓치는 경우다 많은데강의와 선생님 설명에만 집중하고 교재 참고하면 된다는 점이 좋은 이유 중 하나이다마지막으로 전범위 하프 모의고사 10세트시험 보기 직전에 마지막 점검 필수!부족한 부분을 파악하고 시험에 간다면 무조건 회계원리 마스터 될 듯회계원리만 나오는 공기업에도 필수재무관리와 중급회계를 가기 전에 무조건 기초로 들어야할 사람도 필수정말 필수인 책과 강의 인 것 같아 이미 주변에 많이 홍보했다이번에 스터디원들과오 이 책으로 다 같이 공부하기로 합의도 봣다스터디원들도 너무나 좋은 책인 것 같아서 만장일치로 찬성!공기업 준비하는 여러분 무조건 황윤하 회계원리 선택하세요!!!",9791162931691
5,황윤하 공기업 회계학 회계원리 기본서 리뷰,5,5,만쟈,2020-09-28,"황윤하쌤 회계원리 기본서에서 가장 좋았던 점을 뽑자면 틀린문장-맞는문장(OX)을 정리해주신거였어요!회계는 말이 어려워서 항상 봐도봐도 헷갈리고, 말문제를 보면 다 맞는말 같은데, 이렇게 틀린 문장을 보고 옆에 맞는 문장을 보면 개념이 훨씬 쉽게 들어오더라구요그리고 문제집 자체가 보기 쉽게 되어있어서, 처음 시작할 때도 거부감이 들지 않았어요 :)책의 구성도 조금 더 효율적으로 공부를 할 수 있게 되어있었어요개념이 나온 후에 간단한 예제가 실려 있어 이론을 배우고 이를 바로 확인 해 볼 수 있었습니다. 또, 위에 말했듯 OX 문제가 매 장마다 실려 있어서 말문제를 대비하고, 내용 복습 및 개념을 좀 더 확실히 할 수 있었어요!챕터별 객관식 문제가 나오고, 마지막에는 총 10회의 하프모의고사를 통해서 문제를 풀며 한권으로 이론, 문제풀이까지 모두 끝낼 수 있어서 좋았습니다.",9791162931691
6,기본 카테고리,5,5,gprms123,2020-09-28,"공기업을 준비하면서 경영, 경제, 회계는 거의 필수라고 해도 과언이 아닌데요이번에 전수환 공기업에서 새로 공기업 회계학 관련 회계원리 책이 나왔다고 해서 살펴봤습니다.<황윤하 공기업 회계학 회계원리 기본서>많이 두껍지 않은게 너무 마음에 들었고, 하프모의고사가 많이 수록되어 있다는 점이 저는 유독 마음에 들었어요,두껍지 않은 책임에도 불구하고 모의고사가 많이 수록되어 있어서 문제접근도 충분히 해볼 수 있을 것 같습니다!각 챕터마다 예제 문제가 있어요 ! 빈칸을 뚫어놔서 확실히 개념정리 할 수 있게끔!또 이렇게 틀린지문, 맞는 지문으로 나누어서 작성되어 있는 공간이 있는데 이거 너무 좋더라구요! 문제 속 보기를 미리 보는 느낌이라 당장 문제를 봐도 너무 생소하거나 낯선 느낌이 들지 않을 것 같아요, 당연히 연습문제도 있구요 !하프모의고사는 10회나 부록으로 들어있는데요, 마지막으로 공기업 회계학 개념이 잘 잡혀있는지 확인할 수 있는 아주 좋은 기회라고 생각합니다. 공기업 회계학을 책으로만 공부하기에는 노베이스이신 분들은 무리일거라고 생각이 들어요! 그래서 이 책 관련해서 전수환공기업에서 인강을 제공하고 있으니 함께 공부하면 훨씬 더 빠르고 좋은 성과를 낼 수 있으실거라고 생각합니다.이런분들에게 추천드려요!-공기업회계학 노베이스, 비전공자-회계를 전공했지만 공기업회계학의 방향을 보고 싶은 분들-빠른 시일내에 개념 잡고 싶은 분들 전체적으로 구성이 깔끔해서 너무 맘에 드는 책입니다 강추해여!!",9791162931691
7,[도서] 황윤하 공기업 회계학 회계원리 기본서,5,5,alsdud3ok,2020-09-28,"공기업 대비용 회계원리 기본서입니다.여타 회계원리 책과는 다르게 공기업용으로 준비되어있어 공기업을 준비하고자 하는 수강생에게 도움이 될것같습니다. 불필요한 부분은 제외하여 책은 두껍지않고, 교재 구성이 간결하고 예제와 해설이 알기쉽게 설명되어있습니다. OX 연습문제로 기본 개념을 확인할수 있어서 좋았습니다. 저처럼 회계를 처음 접하는 수강생에게 아주 좋을것 같습니다. 이제 1회독 완료했는데 OX 퀴즈 및 예제 연습문제로 2회독 할 예정입니다",9791162931691
8,굳굳! 회계 기본기 다지기에 딱!,5,5,locew90,2020-09-28,"회계는 기초가 가장 중요하기에 이 책이 딱인듯. 그러나 처음엔 이해하기 힘들기 때문에 인강을 겸하면 더 이해하기 쉬울듯하다.나도 처음엔 그랬음. ㅠㅠㅠㅠ 그리고 이 책에서 가장 마음에 들었던건 나는 평소 문제만 푸는건 어려워서 기본기를 다질 때 기본서를 무조건 펴놓고 문제를 푸는게 이해하기 쉽기 때문에 o,x식으로 맞는 지문 틀린지문을 나눠놓은게 좋다고 생각한다.회계에 기본기가 약하다면 추천!! 어렵지않게 따라갈 수 있을거에오",9791162931691
9,황윤하 공기업 회계학 회계원리 기본서 후기,5,5,jangeun202,2020-09-28,"교재 표지가 깔끔하고, 회계원리 책인 만큼 중급회계책처럼 양이 방대하지 않다.구성은 개념, ox, 문제, 모의고사로 되어있고 문제 바로 뒤에 해설이 있다해설집이 분리되는걸 선호해서  이 부분은 조금 아쉽다경제학이 주전공이고 공기업 회계학은 상경통합, 통합전공 시험을 보면서 경험해보았다.공기업 회계학 같은 경우는 기업마다 난이도가 천차만별인데, 단일전공 경영학이나 금용공기업이 아닌 이상황윤하쌤의 공기업 회계원리 강의로도 어느정도 커버가 가능할 것 같다.물론, 앞서 언급했듯이 난이도가 천차 만별이기 때문에 장담은 못한다. 가령 도로공사 같은 기업은경영, 경제 상경통합인데도 난이도가 상당히 높다. 따라서 일반 공기업 경영단일전공 혹은 통합전공, 상경통합을 준비하시는분께 가장 알맞는 교재가 황윤하썜의 공기업 회계원리 교재랑 강의인 것같다.",9791162931691
10,황윤하 공기업 회계학 회계원리 기본서,5,5,dnfghdld,2020-09-28,"요즘 공기업들이 회계학을 많이 보는 추세더라구요그래서 더 이상 회계를 피하지 않겠다는 심정으로!황윤하 공기업 회계학 회계원리  기본서를 읽어봅니다!!!먼저 이런식으로 간단하게 개념정리파트가 있습니다!!회계를 공부하면 이게 이건가?이거는 비용인가? 어디에 속하는 거지이런 궁금증이 많이 드는데이렇게 딱 자산에 포함되는 항목끼리부채에 포함되는 항목끼리 정리가 잘 되어 있어 좋았습니당~~  그리고 디테일한 정보들은 엄청 헷갈리잖아요그런데 이렇게 딱 틀린 지문, 맞는 지문 같이 나오니까어렴풋이 알고 있던 지식들을 바로 잡을 수 있어 참 좋았네용!ㅎㅎㅎ 객관식 연습문제로 익힌 개념들을마무으리!~!! 황윤하 공기업 회계학 회계원리 기본서아직 첫 파트 밖에 보지 않았지만회계원리의 기초를 정확하게 다질 수 있을 거 같아서 무척 기대됩니당~~!!",9791162931691
11,공기업 회계학 시험 대비는 이 책으로!,5,5,cba2010,2020-09-28,황윤하 공기업 회계학 회계원리 기본서는 책 제목에서 알수 있듯이 공기업 회계 공부용으로 나온 교재입니다. 공기업 필기시험을 준비하는데 필요한 내용만을 담았기 때문에 이 한 권만 제대로 마스터하면 회계원리 공부는 확실히 잡을 수 있을 것 같아요 :) 그리고 교재에 이론 뿐 아니라 10회의 모의고사도 수록되어 있어 별도의 문제집을 구입하지 않아도 문제풀이를 어느 정도 대비할 수 있습니다! 모의고사 뿐 아니라 한 챕터가 끝나면 말문제와 객관식 연습문제도 있어서 전체적으로 구성이 공부하기에 좋은 것 같아요,9791162931691
12,황윤하 회계학,5,5,dltpfud00,2020-09-28,"알기 쉬운 회계학 책이에요!황윤하 회계사님이 공기업준비하는 분들을 위해 딱 필요한 것들만 넣어서 작성했다고 하는데,이해하기도 쉽고, 기출문제랑 틀린문항, 맞는 문항이 있어서 공부하기 편했어요회계가 어렵다는 생각을 가지고 있었는데, 이 책 덕분에 어렵지않게 회계공부할 수 있을 것 같아요저는 대학교에서 회계학 강의를 한 번 들었었는데처음에 회계를 이 책으로 접했으면 더 쉽게 공부하지않았을까 생각이 들어요공기업준비하면서 다시 보게 된 회계학을 어떤 책으로 준비할까 하다가 알게 되었는데,두껍지 않은 책의 두께임에도 공기업준비하기에 좋다고 그래서 만족스러웠어요이 책으로 회계학 뿌시겠습니다!!!!",9791162931691
13,황윤하 공기업 회계학 회계원리 기본서 후기,5,5,kristybae93,2020-09-28,"회계원리 정말 애증의 과목 입니다.공기업 회계학, 공기업 회계원리를 시작하시는 분들이라면이 리뷰를 꼭 읽어보세요!!대학 때 가장 어려우면서도 재밌게 공부한 과목공기업을 준비하면서 다시 하려니 막막하기만 했던 저는 대학수업^^..의 기억을 살려 독학을 했습니다.시중에 나와있는 책 중 가장 유명한 책들 위주로 하다보니 반복할수록 도움은 되었지만 막상 기본을 제대로 다지고 시작한 것이 아니다보니기본 개념이 오히려 헷갈릴 때가 많더라구요~!그리고 일반 공기업 회계학은 요즘 들어 워낙 복불복이지만 공기업 회계학, 공기업 '회계원리'가 제대로 학습되어 있지 않다면정말 어렵습니다... 일단 책 표지입니당.. 깔끔하고 예쁜 게 딱 제 스타일..생각보다 두꺼웠습니다.. 그런데 막상 처음에 쭉 보니 보기에도 편하고내용이 빡빡하기 보단 보기좋게 정리되어 있어 거부감 제로..사실 저는 대학시절 교수님이 직접 집필하신 회계원리책으로 회계원리를 시작했습니당..(빼곡히 적혀있는 필기.. 맨 앞자리에서 들었었는데 )그러다보니 인강은 따로 듣지 않고 회계공부를 하기 때문에 저에게는 교재!!가 아주 중요하답니당회계원리까지만 듣고 재무회계는 수강하지 않았기 때문에 재무회계만 달리던 저에게다시 회원을 볼 수 있는 좋은 기회 였기에 책을 좀 꼼꼼히 살펴보았어요!:)공기업 준비하시면 아시겠지만 보통 경영-> 회계 -> 재무 - > 경제 이순으로 많이 하시는데그러기 때문에 회계가 정말! 중요한 것 같아요 ... 재무 하기전에 하는것..!다 돌고 회원으로 다시 온 것은 회계도 휘발성이 강해서 매번 복습에 문풀이 중요한 것 같아요책은 흑백으로 되있어요 ! 저는 오히려 이런 시험지?종이 같은 흑백종이가 더 공부하는 느낌 들고 좋더라구요그래서 전 이 종이 텍스쳐랑 색도 맘에 들었어요 ??이론부분만 많을 거라고 생각했었는데꽤 연습문제가 많더라구요!  이 점이 가장 좋았어요 사실재무회계 풀다보면 말문제도 많지만이렇게 문풀해보면서 계산하고 직접 해봐야회계를 완벽히 할 수 있다는 ....일단 전공자분들 중에서  '회계원리' 하면 보통 원리보다 재무회계로 바로 시작하시는 분들도 있는데요!저는 회계원리를 수강했지만 까먹기도 했고 원리가 정말정말 중요하다고 생각하기 때문에이 책은 어떻게 보면 기본 중에 진짜 중요한 부분! 을 모아놓았고문제도 꽤 많이 들어있어서 정말 좋다고 생각해요.처음엔 가볍게 훑자고 시작했지만 까먹은 부분도 있었기 때문에다시 원리를 다진 걸 진짜 잘했다고 생각하는 중 이랍니다~~황윤하 쌤의 기초 회계원리 강의는 현재 <전수환 네이버 카페>에서도무료로 수강할 수 있는 기회를 ! 주고 ! 있다고 합니다!회계공부를 앞두고 계신 분들에겐!! 정말 좋은 찬스인 것 같아요~~공기업 회계학, 공기업 회계원리 이 도서로 함께 격파해보아요~~",9791162931691
